Entity,Code,Year,life_exp_primary_edu_index
Heavily indebted poor countries (HIPC),,2013,0.482836932
Heavily indebted poor countries (HIPC),,2014,0.503002763
High income,,1970,1.268971086
High income,,1971,1.267704725
High income,,1972,1.279485822
High income,,1973,1.33190465
High income,,1974,1.39953661
High income,,1975,1.459287524
High income,,1976,1.512855768
High income,,1977,1.517875195
High income,,1978,1.508218646
High income,,1979,1.519489169
High income,,1980,1.543178678
High income,,1981,1.585459709
High income,,1982,1.608418584
High income,,1983,1.648485541
High income,,1984,1.684550643
High income,,1985,1.705107331
High income,,1986,1.751570463
High income,,1987,1.75618875
High income,,1988,1.750546932
High income,,1989,1.74527657
High income,,1990,1.768146634
High income,,1991,1.812790513
High income,,1992,1.838946462
High income,,1993,1.882835388
High income,,1994,1.914917707
High income,,1995,1.936050773
High income,,1996,1.969585776
High income,,1997,1.930178404
High income,,1998,1.973536849
High income,,1999,2.006164312
High income,,2000,2.022737026
High income,,2001,2.088382244
High income,,2002,2.123002768
High income,,2003,2.112312078
High income,,2004,2.129215717
High income,,2005,2.17420435
High income,,2006,2.206024408
High income,,2007,2.222845316
High income,,2008,2.201784611
High income,,2009,2.203488827
High income,,2010,2.345325232
High income,,2011,2.376547098
High income,,2012,2.394618511
High income,,2013,2.352830648
High income,,2014,2.372369528
Honduras,HND,1970,0.107150003
Honduras,HND,1971,0.111790001
Honduras,HND,1972,0.119110003
Honduras,HND,1973,0.129010007
Honduras,HND,1974,0.128889993
Honduras,HND,1975,0.153589994
Honduras,HND,1976,0.187539995
Honduras,HND,1977,0.22529
Honduras,HND,1978,0.256529987
Honduras,HND,1979,0.248390004
Honduras,HND,1980,0.279630005
Honduras,HND,1981,0.294719994
Honduras,HND,1982,0.299510002
Honduras,HND,1983,0.351880014
Honduras,HND,1984,0.3301
Honduras,HND,1985,0.349249989
Honduras,HND,1986,0.368860006
Honduras,HND,1990,0.352959991
Honduras,HND,1991,0.373919994
Honduras,HND,1992,0.385060012
Honduras,HND,1993,0.389090002
Honduras,HND,1994,0.411599994
Honduras,HND,1995,0.419450015
Honduras,HND,1996,0.458469987
Honduras,HND,1997,0.481750011
Honduras,HND,1998,0.385259986
Honduras,HND,1999,0.507839978
Honduras,HND,2000,0.651319981
Honduras,HND,2003,0.96134001
Honduras,HND,2004,1.009580016
Honduras,HND,2005,1.014179945
Honduras,HND,2006,1.132760048
Honduras,HND,2007,1.162940025
Honduras,HND,2008,1.250349998
Honduras,HND,2009,1.307600021
Honduras,HND,2010,1.394060016
Honduras,HND,2011,1.429389954
Honduras,HND,2012,1.404039979
Honduras,HND,2013,1.391180038
Honduras,HND,2014,1.402660012
Hong Kong,HKG,1971,1.429749966
Hong Kong,HKG,1972,1.532119989
Hong Kong,HKG,1973,1.683459997
Hong Kong,HKG,1974,1.80290997
Hong Kong,HKG,1975,1.942909956
Hong Kong,HKG,1976,2.077800035
Hong Kong,HKG,1977,2.202889919
Hong Kong,HKG,1978,2.298710108
Hong Kong,HKG,1979,2.358850002
Hong Kong,HKG,1980,2.290679932
Hong Kong,HKG,1981,2.350820065
Hong Kong,HKG,1982,2.397190094
Hong Kong,HKG,1983,2.484600067
Hong Kong,HKG,1984,2.574860096
Hong Kong,HKG,1985,2.757669926
Hong Kong,HKG,1986,2.777440071
Hong Kong,HKG,1987,2.759219885
Hong Kong,HKG,1988,2.634870052
Hong Kong,HKG,1989,2.485290051
Hong Kong,HKG,1990,2.372910023
Hong Kong,HKG,1991,2.350270033
Hong Kong,HKG,1992,2.409270048
Hong Kong,HKG,1993,2.472510099
Hong Kong,HKG,1994,2.548890114
Hong Kong,HKG,1995,2.451050043
Hong Kong,HKG,1996,2.452850103
Hong Kong,HKG,1998,2.281369925
Hong Kong,HKG,2002,2.65666008
Hong Kong,HKG,2003,2.660219908
Hong Kong,HKG,2004,2.746400118
Hong Kong,HKG,2005,2.868550062
Hong Kong,HKG,2006,3.038389921
Hong Kong,HKG,2007,3.064169884
Hong Kong,HKG,2008,3.161449909
Hong Kong,HKG,2009,3.232719898
Hong Kong,HKG,2010,3.217299938
Hong Kong,HKG,2011,3.276799917
Hungary,HUN,1971,1.844359994
Hungary,HUN,1972,1.915869951
Hungary,HUN,1973,1.970870018
Hungary,HUN,1974,2.029489994
Hungary,HUN,1975,2.114449978
Hungary,HUN,1976,2.157049894
Hungary,HUN,1977,2.256160021
Hungary,HUN,1978,2.467940092
Hungary,HUN,1979,2.697419882
Hungary,HUN,1980,2.839829922
Hungary,HUN,1981,2.911540031
Hungary,HUN,1982,2.823879957
Hungary,HUN,1983,2.688560009
Hungary,HUN,1984,2.586369991
Hungary,HUN,1985,2.573980093
Hungary,HUN,1986,2.572870016
Hungary,HUN,1987,2.663310051
Hungary,HUN,1988,2.917289972
Hungary,HUN,1989,3.248359919
Hungary,HUN,1990,3.391910076
Hungary,HUN,1991,3.499720097
Hungary,HUN,1992,3.463089943
Hungary,HUN,1993,3.310679913
Hungary,HUN,1994,3.181119919
Hungary,HUN,1995,3.179450035
Hungary,HUN,1996,3.218839884
Hungary,HUN,1997,3.209880114
Hungary,HUN,1998,3.172310114
Hungary,HUN,1999,3.176209927
Hungary,HUN,2000,3.178639889
Hungary,HUN,2001,3.150719881
Hungary,HUN,2002,3.191550016
Hungary,HUN,2003,3.262639999
Hungary,HUN,2004,3.391400099
Hungary,HUN,2005,3.466360092
Hungary,HUN,2006,3.530019999
Hungary,HUN,2007,3.534650087
Hungary,HUN,2008,3.444080114
Hungary,HUN,2009,3.393490076
Hungary,HUN,2010,3.396049976
Hungary,HUN,2011,3.475980043
Hungary,HUN,2012,3.488029957
Hungary,HUN,2013,3.464829922
Hungary,HUN,2014,3.360690117
Iceland,ISL,1972,0.567499995
Iceland,ISL,1973,0.685880005
Iceland,ISL,1974,0.742720008
Iceland,ISL,1975,0.807510018
Iceland,ISL,1976,0.840009987
Iceland,ISL,1977,0.883520007
Iceland,ISL,1978,0.943769991
Iceland,ISL,1979,1.050119996
Iceland,ISL,1980,1.025490046
Iceland,ISL,1981,0.961679995
Iceland,ISL,1982,0.997619987
Iceland,ISL,1983,1.008810043
Iceland,ISL,1984,0.953620017
Iceland,ISL,1985,1.009109974
Iceland,ISL,1986,1.086889982
Iceland,ISL,1987,1.09671998
Iceland,ISL,1988,1.055070043
Iceland,ISL,1989,1.056169987
Iceland,ISL,1990,0.997169971
Iceland,ISL,1998,2.604909897
Iceland,ISL,1999,2.595289946
Iceland,ISL,2000,2.597840071
Iceland,ISL,2001,2.641390085
Iceland,ISL,2002,2.716779947
Iceland,ISL,2003,2.76473999
Iceland,ISL,2004,2.889090061
Iceland,ISL,2005,2.888410091
Iceland,ISL,2006,2.873179913
Iceland,ISL,2007,2.854759932
Iceland,ISL,2008,2.901720047
Iceland,ISL,2009,2.916179895
Iceland,ISL,2010,2.914659977
Iceland,ISL,2011,2.905450106
Iceland,ISL,2012,2.924459934
India,IND,1971,0.022469999
India,IND,1972,0.025529999
India,IND,1973,0.0277
India,IND,1975,0.03046
India,IND,1976,0.03277
India,IND,1977,0.037749998
India,IND,1978,0.037930001
India,IND,1981,0.047820002
India,IND,1982,0.042640001
India,IND,1983,0.051010001
India,IND,1984,0.048039999
India,IND,1985,0.049740002
India,IND,1986,0.05841
India,IND,1987,0.058570001
India,IND,1988,0.063790001
India,IND,1989,0.063170001
India,IND,1990,0.058340002
India,IND,1991,0.06453
India,IND,1992,0.060619999
India,IND,1993,0.061280001
India,IND,1994,0.080799997
India,IND,1995,0.087710001
India,IND,1996,0.08828
India,IND,1997,0.097680002
India,IND,2001,0.105070002
India,IND,2002,0.184110001
India,IND,2003,0.21762
India,IND,2004,0.198229998
India,IND,2005,0.186499998
India,IND,2006,0.205779999
India,IND,2007,0.208890006
India,IND,2008,0.255210012
India,IND,2009,0.226280004
India,IND,2010,0.216069996
India,IND,2011,0.230800003
India,IND,2012,0.236550003
India,IND,2013,0.288210005
Indonesia,IDN,1970,0.102219999
Indonesia,IDN,1971,0.114840001
Indonesia,IDN,1972,0.10994
Indonesia,IDN,1973,0.113410003
Indonesia,IDN,1974,0.105679996
Indonesia,IDN,1975,0.135059997
Indonesia,IDN,1976,0.136490002
Indonesia,IDN,1977,0.147719994
Indonesia,IDN,1978,0.168950006
Indonesia,IDN,1979,0.186350003
Indonesia,IDN,1980,0.218290001
Indonesia,IDN,1981,0.242540002
Indonesia,IDN,1982,0.296449989
Indonesia,IDN,1983,0.268040001
Indonesia,IDN,1984,0.283349991
Indonesia,IDN,1985,0.283529997
Indonesia,IDN,1986,0.286929995
Indonesia,IDN,1987,0.28628999
Indonesia,IDN,1988,0.337599993
Indonesia,IDN,1989,0.347860008
Indonesia,IDN,1990,0.341039985
Indonesia,IDN,1991,0.354449987
Indonesia,IDN,1992,0.357470006
Indonesia,IDN,1993,0.37007001
Indonesia,IDN,1994,0.359270006
Indonesia,IDN,1995,0.372009993
Indonesia,IDN,1996,0.377629995
Indonesia,IDN,1997,0.373400003
Indonesia,IDN,1998,0.388139993
Indonesia,IDN,1999,0.455669999
Indonesia,IDN,2000,0.482190013
Indonesia,IDN,2001,0.489109993
Indonesia,IDN,2002,0.487940013
Indonesia,IDN,2003,0.514090002
Indonesia,IDN,2004,0.539619982
Indonesia,IDN,2005,0.631009996
Indonesia,IDN,2006,0.693589985
Indonesia,IDN,2007,0.817510009
Indonesia,IDN,2008,0.866930008
Indonesia,IDN,2009,0.908900023
Indonesia,IDN,2010,0.827979982
Indonesia,IDN,2011,0.859260023
Indonesia,IDN,2012,1.002979994
Indonesia,IDN,2013,1.091580033
Indonesia,IDN,2014,1.164000034
Iran,IRN,1971,0.022019999
Iran,IRN,1972,0.02366
Iran,IRN,1973,0.02372
Iran,IRN,1974,0.043669999
Iran,IRN,1975,0.092629999
Iran,IRN,1976,0.178920001
Iran,IRN,1977,0.210170001
Iran,IRN,1978,0.226579994
Iran,IRN,1979,0.241760001
Iran,IRN,1980,0.212459996
Iran,IRN,1981,0.148509994
Iran,IRN,1982,0.159869999
Iran,IRN,1983,0.136869997
Iran,IRN,1984,0.147479996
Iran,IRN,1985,0.053380001
Iran,IRN,1986,0.069530003
Iran,IRN,1987,0.075779997
Iran,IRN,1988,0.085199997
Iran,IRN,1989,0.09905
Iran,IRN,1990,0.117470004
Iran,IRN,1991,0.121639997
Iran,IRN,1992,0.133880004
Iran,IRN,1993,0.089989997
Iran,IRN,1994,0.071889997
Iran,IRN,1995,0.0788
Iran,IRN,1997,0.116489999
Iran,IRN,1998,0.157869995
Iran,IRN,1999,0.144989997
Iran,IRN,2000,0.17396
Iran,IRN,2001,0.206740007
Iran,IRN,2002,0.251700014
Iran,IRN,2003,0.329329997
Iran,IRN,2004,0.375719994
Iran,IRN,2005,0.454510003
Iran,IRN,2006,0.527899981
Iran,IRN,2007,0.54023999
Iran,IRN,2008,0.530520022
Iran,IRN,2009,0.428849995
Iran,IRN,2010,0.414849997
Iran,IRN,2011,0.414970011
Iran,IRN,2012,0.350739986
Iran,IRN,2013,0.380519986
Iran,IRN,2014,0.422529995
Iraq,IRQ,1971,0.042070001
Iraq,IRQ,1972,0.040109999
Iraq,IRQ,1973,0.04253
Iraq,IRQ,1974,0.043699998
Iraq,IRQ,1975,0.087870002
Iraq,IRQ,1976,0.107550003
Iraq,IRQ,1977,0.122759998
Iraq,IRQ,1978,0.131620005
Iraq,IRQ,1979,0.155530006
Iraq,IRQ,1980,0.160549998
Iraq,IRQ,1981,0.170120001
Iraq,IRQ,1982,0.176060006
Iraq,IRQ,1983,0.166820005
Iraq,IRQ,1984,0.156560004
Iraq,IRQ,1985,0.161259994
Iraq,IRQ,1986,0.159950003
Iraq,IRQ,1987,0.154479995
Iraq,IRQ,1988,0.144730002
Iraq,IRQ,1989,0.158150002
Iraq,IRQ,1991,0.154459998
Iraq,IRQ,1992,0.137970001
Iraq,IRQ,1993,0.154709995
Iraq,IRQ,1996,0.134670004
Iraq,IRQ,1998,0.106919996
Iraq,IRQ,1999,0.101049997
Iraq,IRQ,2000,0.104510002
Iraq,IRQ,2003,0.071039997
Iraq,IRQ,2004,0.117299996
Iraq,IRQ,2007,0.132310003
Ireland,IRL,1971,2.069509983
Ireland,IRL,1972,2.125849962
Ireland,IRL,1973,2.17888999
Ireland,IRL,1974,2.222970009
Ireland,IRL,1975,2.154720068
Ireland,IRL,1976,2.159019947
Ireland,IRL,1977,2.150860071
Ireland,IRL,1978,2.040489912
Ireland,IRL,1979,1.912350059
Ireland,IRL,1980,1.825520039
Ireland,IRL,1981,1.836470008
Ireland,IRL,1982,1.869140029
Ireland,IRL,1983,1.927019954
Ireland,IRL,1984,2.018019915
Ireland,IRL,1985,2.067840099
Ireland,IRL,1986,2.085180044
Ireland,IRL,1987,2.079169989
Ireland,IRL,1988,2.058340073
Ireland,IRL,1989,2.005949974
Ireland,IRL,1990,1.965729952
Ireland,IRL,1991,1.99653995
Ireland,IRL,1992,2.065279961
Ireland,IRL,1993,2.130359888
Ireland,IRL,1994,2.142770052
Ireland,IRL,1995,2.164200068
Ireland,IRL,1996,2.24435997
Ireland,IRL,1997,2.284919977
Ireland,IRL,2012,1.011989951
Ireland,IRL,2013,1.071640015
Israel,ISR,1971,1.881979942
Israel,ISR,1972,1.951619983
Israel,ISR,1973,1.868499994
Israel,ISR,1974,1.960540056
Israel,ISR,1975,2.516789913
Israel,ISR,1976,2.564419985
Israel,ISR,1977,2.432499886
Israel,ISR,1978,2.345489979
Israel,ISR,1979,2.920140028
Israel,ISR,1980,2.905440092
Israel,ISR,1981,2.929919958
Israel,ISR,1982,3.022850037
Israel,ISR,1983,3.095969915
Israel,ISR,1984,3.097340107
Israel,ISR,1985,3.061990023
Israel,ISR,1986,3.168309927
Israel,ISR,1987,3.215600014
Israel,ISR,1988,3.304419994
Israel,ISR,1989,3.433379889
Israel,ISR,1990,3.443380117
Israel,ISR,1991,3.499910116
Israel,ISR,1992,3.493839979
Israel,ISR,1993,3.417269945
Israel,ISR,1994,3.425839901
Israel,ISR,1995,3.08156991
Israel,ISR,1996,3.033989906
Israel,ISR,1999,2.675450087
Israel,ISR,2000,2.650949955
Israel,ISR,2001,2.804009914
Israel,ISR,2002,2.867039919
Israel,ISR,2003,3.015059948
Israel,ISR,2004,2.817699909
Israel,ISR,2005,2.814100027
Israel,ISR,2006,2.76850009
Israel,ISR,2007,2.982439995
Israel,ISR,2008,2.976830006
Israel,ISR,2009,3.175630093
Israel,ISR,2010,2.929389954
Israel,ISR,2011,3.122730017
Israel,ISR,2012,3.063839912
Israel,ISR,2013,3.386679888
Israel,ISR,2014,3.327660084
Italy,ITA,1971,1.707350016
Italy,ITA,1972,1.757809997
Italy,ITA,1973,1.856999993
Italy,ITA,1974,1.943099976
Italy,ITA,1975,1.994330049
Italy,ITA,1976,2.080990076
Italy,ITA,1977,2.15534997
Italy,ITA,1978,2.219549894
Italy,ITA,1979,2.29053998
Italy,ITA,1980,2.351840019
Italy,ITA,1981,2.398149967
Italy,ITA,1982,2.412529945
Italy,ITA,1983,2.462739944
Italy,ITA,1984,2.494539976
Italy,ITA,1985,2.51699996
Italy,ITA,1986,2.627909899
Italy,ITA,1987,2.653450012
Italy,ITA,1988,2.635620117
Italy,ITA,1989,2.621490002
Italy,ITA,1990,2.709199905
Italy,ITA,1991,2.734250069
Italy,ITA,1992,2.754980087
Italy,ITA,1993,2.797620058
Italy,ITA,1994,2.821229935
Italy,ITA,1995,2.851759911
Italy,ITA,1996,2.874180079
Italy,ITA,1997,2.89102006
Italy,ITA,1998,2.920099974
Italy,ITA,1999,2.907629967
Italy,ITA,2000,2.919009924
Italy,ITA,2001,2.932800055
Italy,ITA,2002,2.985840082
Italy,ITA,2003,3.049510002
Italy,ITA,2004,3.090729952
Italy,ITA,2005,3.085469961
Italy,ITA,2006,3.073620081
Italy,ITA,2007,3.018699884
Italy,ITA,2008,2.987679958
Italy,ITA,2009,2.952929974
Italy,ITA,2010,2.996459961
Italy,ITA,2011,3.00831008
Italy,ITA,2012,3.014290094
Italy,ITA,2013,2.999840021
Jamaica,JAM,1974,1.308760047
Jamaica,JAM,1975,1.567389965
Jamaica,JAM,1976,2.053440094
Jamaica,JAM,1977,2.134219885
Jamaica,JAM,1978,2.095299959
Jamaica,JAM,1979,2.293169975
Jamaica,JAM,1980,2.298919916
Jamaica,JAM,1981,2.088399887
Jamaica,JAM,1982,2.182450056
Jamaica,JAM,1983,2.314769983
Jamaica,JAM,1984,2.232460022
Jamaica,JAM,1985,2.172580004
Jamaica,JAM,1986,2.244129896
Jamaica,JAM,1987,2.148410082
Jamaica,JAM,1988,2.332989931
Jamaica,JAM,1989,2.276060104
Jamaica,JAM,1990,2.300869942
Jamaica,JAM,1991,2.266560078
Jamaica,JAM,1995,2.334769964
Jamaica,JAM,1996,2.363130093
Jamaica,JAM,1999,2.383749962
Jamaica,JAM,2000,2.507319927
Jamaica,JAM,2001,2.341559887
Jamaica,JAM,2002,2.46517992
Jamaica,JAM,2003,2.414510012
Jamaica,JAM,2004,2.710900068
Jamaica,JAM,2005,2.786040068
Jamaica,JAM,2007,2.683039904
Jamaica,JAM,2008,2.641890049
Jamaica,JAM,2009,2.764990091
Jamaica,JAM,2013,3.003530025
Jamaica,JAM,2014,3.144500017
Japan,JPN,1971,0.977469981
Japan,JPN,1972,0.986940026
Japan,JPN,1973,1.04587996
Japan,JPN,1974,1.18106997
Japan,JPN,1975,1.208899975
Japan,JPN,1976,1.218330026
Japan,JPN,1977,1.222990036
Japan,JPN,1978,1.230579972
Japan,JPN,1979,1.231080055
Japan,JPN,1980,1.248010039
Japan,JPN,1981,1.236919999
Japan,JPN,1982,1.244590044
Japan,JPN,1983,1.299430013
Japan,JPN,1984,1.378700018
Japan,JPN,1985,1.375530005
Japan,JPN,1986,1.372390032
Japan,JPN,1987,1.360880017
Japan,JPN,1988,1.36875999
Japan,JPN,1989,1.394799948
Japan,JPN,1990,1.439339995
Japan,JPN,1991,1.459789991
Japan,JPN,1992,1.481709957
Japan,JPN,1993,1.504420042
Japan,JPN,1994,1.514219999
Japan,JPN,1995,1.49308002
Japan,JPN,1996,1.478579998
Japan,JPN,1997,1.490360022
Japan,JPN,1998,2.45836997
Japan,JPN,1999,2.500099897
Japan,JPN,2000,2.534499884
Japan,JPN,2001,2.562619925
Japan,JPN,2002,2.567660093
Japan,JPN,2003,2.599760056
Japan,JPN,2004,2.607500076
Japan,JPN,2005,2.628720045
Japan,JPN,2006,2.649329901
Japan,JPN,2007,2.664870024
Japan,JPN,2008,2.685009956
Japan,JPN,2009,2.687469959
Japan,JPN,2010,2.644370079
Japan,JPN,2011,2.617079973
Japan,JPN,2012,2.634789944
Japan,JPN,2013,2.697329998
Jordan,JOR,1971,0.193049997
Jordan,JOR,1972,0.221630007
Jordan,JOR,1973,0.22428
Jordan,JOR,1974,0.221029997
Jordan,JOR,1975,0.226160005
Jordan,JOR,1976,0.217230007
Jordan,JOR,1977,0.197410002
Jordan,JOR,1978,0.184900001
Jordan,JOR,1979,0.192650005
Jordan,JOR,1980,0.210610002
Jordan,JOR,1981,0.237330005
Jordan,JOR,1982,0.252950013
Jordan,JOR,1983,0.270260006
Jordan,JOR,1984,0.28580001
Jordan,JOR,1985,0.310519993
Jordan,JOR,1986,0.308800012
Jordan,JOR,1987,0.33860001
Jordan,JOR,1988,0.352519989
Jordan,JOR,1989,0.364239991
Jordan,JOR,1990,0.388170004
Jordan,JOR,1991,0.397830009
Jordan,JOR,1992,0.436159998
Jordan,JOR,1993,0.460860014
Jordan,JOR,1994,0.493200004
Jordan,JOR,1995,0.505800009
Jordan,JOR,1996,0.544130027
Jordan,JOR,1997,0.57980001
Jordan,JOR,1998,0.561290026
Jordan,JOR,1999,0.58494997
Jordan,JOR,2000,0.622200012
Jordan,JOR,2002,0.655990005
Jordan,JOR,2003,0.642859995
Jordan,JOR,2004,0.645330012
Jordan,JOR,2005,0.666499972
Jordan,JOR,2006,0.677839994
Jordan,JOR,2007,0.643580019
Jordan,JOR,2008,0.699379981
Jordan,JOR,2010,0.62094003
Jordan,JOR,2011,0.626779974
Jordan,JOR,2012,0.647700012
Kazakhstan,KAZ,1981,2.429169893
Kazakhstan,KAZ,1986,2.814620018
Kazakhstan,KAZ,1989,2.972749949
Kazakhstan,KAZ,1990,3.228280067
Kazakhstan,KAZ,1991,3.015749931
Kazakhstan,KAZ,1992,2.88312006
Kazakhstan,KAZ,1993,2.448450089
Kazakhstan,KAZ,1994,2.078500032
Kazakhstan,KAZ,1995,1.542359948
Kazakhstan,KAZ,1996,1.166569948
Kazakhstan,KAZ,1997,1.015149951
Kazakhstan,KAZ,1998,0.584879994
Kazakhstan,KAZ,1999,0.594900012
Kazakhstan,KAZ,2000,0.819679976
Kazakhstan,KAZ,2001,1.046090007
Kazakhstan,KAZ,2002,1.059870005
Kazakhstan,KAZ,2003,1.137169957
Kazakhstan,KAZ,2004,1.184710026
Kazakhstan,KAZ,2005,1.289610028
Kazakhstan,KAZ,2006,1.35086
Kazakhstan,KAZ,2007,1.465680003
Kazakhstan,KAZ,2008,1.525850058
Kazakhstan,KAZ,2009,1.544720054
Kazakhstan,KAZ,2011,1.943310022
Kazakhstan,KAZ,2012,2.157180071
Kazakhstan,KAZ,2013,2.303299904
Kazakhstan,KAZ,2014,2.301059961
Kazakhstan,KAZ,2015,2.410150051
Kenya,KEN,1983,0.78798002
Kenya,KEN,1985,0.79806
Kenya,KEN,1986,0.869409978
Kenya,KEN,1987,0.844869971
Kenya,KEN,1989,0.969829977
Kenya,KEN,1990,1.006410003
Kenya,KEN,1991,1.052019954
Kenya,KEN,1992,1.057070017
Kenya,KEN,1993,1.03184998
Kenya,KEN,1994,1.055670023
Kenya,KEN,1995,1.09107995
Kenya,KEN,1996,1.136070013
Kenya,KEN,1997,1.170660019
Kenya,KEN,1998,1.184309959
Kenya,KEN,1999,1.289379954
Kenya,KEN,2000,1.306689978
Kenya,KEN,2001,1.327990055
Kenya,KEN,2002,1.325799942
Kenya,KEN,2003,1.621029973
Kenya,KEN,2004,1.610949993
Kenya,KEN,2005,1.582790017
Kenya,KEN,2006,1.563089967
Kenya,KEN,2007,1.528779984
Kenya,KEN,2008,1.502560019
Kenya,KEN,2009,1.620890021
Kenya,KEN,2012,1.827250004
Kenya,KEN,2014,2.213969946
Kiribati,KIR,2002,1.577589989
Kiribati,KIR,2003,1.948819995
Kuwait,KWT,1971,0.768119991
Kuwait,KWT,1972,0.712469995
Kuwait,KWT,1973,0.686990023
Kuwait,KWT,1974,0.672160029
Kuwait,KWT,1975,0.678330004
Kuwait,KWT,1976,0.706499994
Kuwait,KWT,1977,0.705659986
Kuwait,KWT,1978,0.679159999
Kuwait,KWT,1979,0.682720006
Kuwait,KWT,1980,0.664699972
Kuwait,KWT,1981,0.729470015
Kuwait,KWT,1982,0.790880024
Kuwait,KWT,1983,0.831049979
Kuwait,KWT,1984,0.86808002
Kuwait,KWT,1985,0.90407002
Kuwait,KWT,1986,0.962199986
Kuwait,KWT,1987,0.970149994
Kuwait,KWT,1988,0.975920022
Kuwait,KWT,1989,0.972570002
Kuwait,KWT,1990,0.974380016
Kuwait,KWT,1991,0.708540022
Kuwait,KWT,1992,0.796109974
Kuwait,KWT,1993,1.07249999
Kuwait,KWT,1994,1.163020015
Kuwait,KWT,1995,1.320080042
Kuwait,KWT,1996,1.335379958
Kuwait,KWT,1997,1.421300054
Kuwait,KWT,1998,1.612890005
Kuwait,KWT,1999,1.713719964
Kuwait,KWT,2000,1.719030023
Kuwait,KWT,2001,1.689260006
Kuwait,KWT,2002,1.651870012
Kuwait,KWT,2003,1.578740001
Kuwait,KWT,2004,1.498569965
Kuwait,KWT,2005,1.536509991
Kuwait,KWT,2006,1.53313005
Kuwait,KWT,2007,1.620300055
Kuwait,KWT,2008,1.649430037
Kuwait,KWT,2010,1.608440042
Kuwait,KWT,2011,1.586549997
Kyrgyzstan,KGZ,1986,1.211920023
Kyrgyzstan,KGZ,1989,1.309790015
Kyrgyzstan,KGZ,1990,1.356639981
Kyrgyzstan,KGZ,1991,1.341590047
Kyrgyzstan,KGZ,1992,1.223909974
Kyrgyzstan,KGZ,1993,0.928979993
Kyrgyzstan,KGZ,1994,0.557309985
Kyrgyzstan,KGZ,1995,0.370480001
Kyrgyzstan,KGZ,1999,0.403919995
Kyrgyzstan,KGZ,2000,0.393929988
Kyrgyzstan,KGZ,2001,0.412389994
Kyrgyzstan,KGZ,2002,0.418579996
Kyrgyzstan,KGZ,2003,0.44036001
Kyrgyzstan,KGZ,2004,0.473760009
Kyrgyzstan,KGZ,2005,0.528379977
Kyrgyzstan,KGZ,2006,0.585560024
Kyrgyzstan,KGZ,2007,0.640330017
Kyrgyzstan,KGZ,2008,0.685829997
Kyrgyzstan,KGZ,2009,0.723469973
Kyrgyzstan,KGZ,2010,0.737619996
Kyrgyzstan,KGZ,2011,0.797659993
Kyrgyzstan,KGZ,2012,0.952660024
Kyrgyzstan,KGZ,2013,1.043799996
Kyrgyzstan,KGZ,2014,1.030120015
